역명,2017-11-02,2017-11-03,2017-11-04,2017-11-05,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-11,2017-11-12,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-18,2017-11-19,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-25,2017-11-26,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2018-11-01,2018-11-02,2018-11-03,2018-11-04,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-09,2018-11-10,2018-11-11,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-16,2018-11-17,2018-11-18,2018-11-19,2018-11-20,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30
한양대,38906.0,35911.0,24367.0,10390.0,35044.0,36321.0,35627.0,35841.0,32464.0,18776.0,11502.0,35389.0,36645.0,36209.0,34417.0,32068.0,18432.0,9165.0,35083.0,36206.0,35765.0,35042.0,32160.0,21835.0,8764.0,34780.0,35414.0,35065.0,34665.0,30881.0,41570.0,37252.0,17908.0,9701.0,35261.0,36793.0,36147.0,35641.0,32399.0,17650.0,8751.0,34515.0,36617.0,36047.0,35828.0,31622.0,18166.0,9269.0,35303.0,35745.0,35210.0,34913.0,31037.0,35713.0,46353.0,34213.0,35573.0,35213.0,34742.0,30713.0
한티,31493.0,33018.0,27714.0,19083.0,31033.0,31384.0,31751.0,31548.0,33152.0,27332.0,18338.0,30953.0,32914.0,32304.0,31171.0,32186.0,25050.0,17068.0,30320.0,31123.0,31470.0,32415.0,38092.0,30977.0,20051.0,36371.0,37211.0,37206.0,36945.0,37192.0,33021.0,34132.0,27947.0,19867.0,32320.0,32683.0,31866.0,32388.0,33767.0,26340.0,18344.0,30170.0,32735.0,33409.0,32472.0,38883.0,29769.0,19886.0,36934.0,38444.0,37862.0,35996.0,38121.0,29525.0,19571.0,34003.0,34392.0,34701.0,34807.0,35555.0
합정,105093.0,116163.0,102751.0,73665.0,98823.0,102979.0,105574.0,105580.0,114991.0,106498.0,72983.0,98189.0,102684.0,105445.0,104173.0,113584.0,98723.0,68770.0,97822.0,101712.0,103582.0,105088.0,117183.0,98842.0,73674.0,99295.0,103524.0,106057.0,104948.0,113608.0,108267.0,118995.0,105075.0,76230.0,102027.0,104066.0,104648.0,102537.0,118829.0,102308.0,73905.0,101007.0,104824.0,106316.0,106893.0,117601.0,103035.0,75623.0,100618.0,103493.0,103562.0,108371.0,119805.0,102509.0,75226.0,100537.0,102765.0,105660.0,107875.0,119439.0
행당,18182.0,18679.0,13545.0,10870.0,18202.0,18598.0,18372.0,18485.0,18513.0,13911.0,10150.0,18301.0,18471.0,18939.0,17869.0,18496.0,12629.0,8936.0,17932.0,18459.0,18434.0,18599.0,19315.0,13790.0,9555.0,18523.0,18640.0,18896.0,18462.0,18179.0,18625.0,19026.0,14544.0,9624.0,18200.0,18577.0,18611.0,18691.0,18904.0,13830.0,9871.0,18775.0,18932.0,19646.0,19053.0,18979.0,13091.0,9350.0,18671.0,19068.0,19030.0,19088.0,19134.0,14241.0,9828.0,18768.0,18672.0,18843.0,18959.0,18827.0
혜화,90708.0,100174.0,109174.0,74224.0,82042.0,90288.0,95044.0,94168.0,101230.0,109888.0,78975.0,82408.0,95463.0,96371.0,92463.0,101402.0,100243.0,72686.0,82641.0,89814.0,93076.0,93527.0,105465.0,121760.0,99634.0,82744.0,92585.0,100431.0,95394.0,104576.0,92918.0,101902.0,102443.0,73894.0,83741.0,86765.0,89636.0,87378.0,101167.0,104169.0,75398.0,81522.0,90120.0,95603.0,94062.0,105287.0,115117.0,90320.0,82846.0,92690.0,93741.0,96315.0,104413.0,102094.0,73262.0,83600.0,91300.0,100992.0,99339.0,104648.0
홍대입구,154694.0,189816.0,218508.0,149658.0,141401.0,146867.0,158771.0,154831.0,182558.0,224868.0,149859.0,140078.0,147096.0,161117.0,166985.0,184117.0,208422.0,138385.0,138836.0,143227.0,151958.0,160274.0,190674.0,198622.0,156176.0,148701.0,149559.0,152562.0,152983.0,178113.0,164518.0,195652.0,221599.0,155566.0,148566.0,149755.0,151213.0,146481.0,192692.0,218929.0,153678.0,146493.0,152310.0,160214.0,170770.0,199086.0,226962.0,156386.0,153029.0,154331.0,154880.0,168570.0,200325.0,220242.0,155182.0,151397.0,155446.0,158712.0,162101.0,190173.0
홍제,45196.0,46159.0,36426.0,25288.0,45132.0,46734.0,45500.0,45443.0,45854.0,36135.0,25108.0,44352.0,45375.0,45636.0,44035.0,45755.0,34777.0,23643.0,44799.0,44659.0,45041.0,45023.0,46714.0,35008.0,25250.0,45840.0,45328.0,45731.0,44615.0,45850.0,45617.0,45750.0,35342.0,25304.0,44118.0,45041.0,45239.0,43309.0,45427.0,36107.0,25619.0,44751.0,45058.0,45156.0,44482.0,46018.0,35579.0,24588.0,44204.0,45177.0,43936.0,44901.0,44178.0,35334.0,25392.0,44464.0,43815.0,45506.0,44855.0,45230.0
화곡,64857.0,66601.0,49915.0,35041.0,64662.0,65342.0,64582.0,65364.0,65057.0,50985.0,35003.0,63879.0,65018.0,65612.0,64104.0,63026.0,47664.0,33345.0,63999.0,64774.0,65689.0,64341.0,66686.0,47093.0,34651.0,65305.0,65411.0,67478.0,66137.0,66037.0,66046.0,67415.0,50135.0,36588.0,66428.0,66622.0,66690.0,63900.0,68158.0,50267.0,34810.0,66646.0,66989.0,67919.0,67082.0,68439.0,48898.0,35035.0,66064.0,66773.0,67133.0,66939.0,67165.0,48422.0,34869.0,66441.0,66853.0,68262.0,66508.0,67767.0
화랑대,28887.0,28550.0,19243.0,13090.0,28381.0,28690.0,28877.0,28628.0,28483.0,19422.0,13066.0,27876.0,29211.0,29664.0,27543.0,27308.0,17928.0,12336.0,27988.0,28269.0,28754.0,28682.0,28483.0,18912.0,12885.0,28238.0,28904.0,29181.0,28846.0,27464.0,28676.0,28218.0,18724.0,13572.0,28265.0,28465.0,28210.0,27883.0,27951.0,18057.0,12741.0,27935.0,28782.0,29264.0,28594.0,28151.0,18787.0,13016.0,28396.0,28686.0,28175.0,28738.0,27740.0,23649.0,14985.0,27983.0,28717.0,28488.0,28181.0,27536.0
회기,68694.0,72198.0,60934.0,45121.0,66681.0,67561.0,68792.0,68096.0,67459.0,61490.0,45527.0,65960.0,67550.0,67582.0,67370.0,65960.0,53469.0,41021.0,66732.0,67938.0,68318.0,67541.0,69643.0,71240.0,56410.0,66771.0,68021.0,67253.0,66863.0,66939.0,68713.0,71654.0,59874.0,43695.0,67372.0,67852.0,67863.0,65626.0,68718.0,59052.0,43773.0,66721.0,68013.0,68753.0,68553.0,68509.0,65166.0,53217.0,67509.0,68832.0,67317.0,68948.0,70374.0,59433.0,43044.0,65403.0,66405.0,66421.0,69863.0,68492.0
회현,71180.0,72664.0,64148.0,30536.0,70702.0,73177.0,69988.0,71554.0,71174.0,62785.0,31485.0,69507.0,71707.0,69825.0,68538.0,69919.0,57307.0,27702.0,63855.0,70848.0,69481.0,69570.0,72548.0,61523.0,29920.0,70618.0,72962.0,70864.0,70192.0,70325.0,73986.0,75852.0,66918.0,31788.0,72536.0,72974.0,68893.0,66189.0,72937.0,64776.0,30167.0,71733.0,72063.0,71231.0,70791.0,71726.0,60830.0,29020.0,68219.0,71702.0,67448.0,71505.0,72429.0,58037.0,28674.0,64395.0,70188.0,70621.0,70456.0,72616.0
효창공원앞,22400.0,22723.0,15183.0,11506.0,23153.0,23816.0,23720.0,23864.0,22338.0,15703.0,11137.0,22838.0,23285.0,23610.0,22665.0,22357.0,14840.0,10470.0,22694.0,23145.0,23534.0,22879.0,23321.0,14950.0,11475.0,23060.0,23471.0,23939.0,23378.0,22866.0,23878.0,23767.0,16084.0,11635.0,23868.0,24036.0,23703.0,23322.0,23573.0,15974.0,10855.0,23687.0,24154.0,24312.0,23855.0,23046.0,15752.0,10914.0,23332.0,24135.0,23718.0,24463.0,23274.0,16195.0,11672.0,23381.0,24928.0,24076.0,24250.0,23888.0
흑석(중앙대입구),25209.0,24860.0,17763.0,11956.0,24207.0,25942.0,25018.0,24981.0,24949.0,18981.0,12307.0,24098.0,25443.0,24914.0,25099.0,25378.0,18178.0,12009.0,23444.0,24825.0,24677.0,24582.0,25337.0,17480.0,12203.0,24258.0,25208.0,23949.0,22626.0,23156.0,24366.0,24874.0,17585.0,11878.0,23073.0,23954.0,23948.0,23684.0,24288.0,18777.0,11318.0,23579.0,24844.0,23879.0,23773.0,24119.0,16860.0,11909.0,23129.0,24324.0,23710.0,24039.0,24176.0,29433.0,23472.0,23508.0,23829.0,23634.0,24163.0,24643.0
