역명,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-06,2018-10-07,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-13,2018-10-14,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-20,2018-10-21,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-27,2018-10-28,2018-10-29,2018-10-30,2018-10-31,2019-09-30,2019-10-01,2019-10-02,2019-10-03,2019-10-04,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30
상왕십리,31848.0,32874.0,19212.0,33188.0,33876.0,21392.0,16727.0,31159.0,18424.0,32973.0,33531.0,33716.0,23236.0,17110.0,31977.0,32808.0,33158.0,33969.0,33809.0,23330.0,16571.0,32291.0,32647.0,32798.0,33663.0,33699.0,23688.0,16236.0,32761.0,32954.0,33642.0,32722.0,33252.0,34124.0,19578.0,31908.0,22976.0,16779.0,31820.0,33415.0,20278.0,33044.0,33646.0,23075.0,17448.0,32494.0,32919.0,33312.0,33072.0,33513.0,23686.0,16831.0,32533.0,33250.0,33691.0,33657.0,34414.0,24092.0,17342.0,32817.0,33294.0,33731.0
상월곡,15106.0,15360.0,8931.0,16840.0,15368.0,8492.0,7841.0,14946.0,8516.0,15429.0,16888.0,14717.0,9679.0,7850.0,14665.0,15280.0,15599.0,16866.0,14901.0,9522.0,7762.0,14931.0,14753.0,15021.0,16333.0,14844.0,9891.0,7481.0,15036.0,15273.0,15555.0,16232.0,15410.0,15869.0,11046.0,14809.0,9566.0,7788.0,15396.0,15871.0,9101.0,17040.0,15062.0,9774.0,7995.0,15585.0,15605.0,15687.0,16747.0,15056.0,9830.0,8052.0,15301.0,15389.0,15337.0,16780.0,15504.0,10287.0,8512.0,15064.0,15644.0,15883.0
상일동,28130.0,28872.0,16953.0,28961.0,27980.0,16307.0,12824.0,26672.0,16465.0,29440.0,29041.0,28749.0,20526.0,13282.0,28165.0,28735.0,29434.0,30572.0,28920.0,20650.0,13240.0,28742.0,28136.0,29528.0,30107.0,27825.0,20542.0,11932.0,28448.0,28955.0,29619.0,28383.0,28731.0,28629.0,18654.0,26415.0,20338.0,12993.0,27564.0,29796.0,19309.0,30482.0,29637.0,21549.0,13802.0,29822.0,30344.0,30040.0,31519.0,30646.0,22125.0,13970.0,30341.0,30821.0,31508.0,31573.0,32050.0,22056.0,14647.0,31038.0,31143.0,31744.0
새절,31845.0,32789.0,19808.0,33013.0,32389.0,20746.0,17138.0,31395.0,18665.0,32488.0,32591.0,33403.0,22785.0,17269.0,32089.0,32531.0,32957.0,33796.0,33575.0,23639.0,18949.0,32092.0,32082.0,32685.0,32121.0,32146.0,23215.0,15924.0,31992.0,32750.0,32948.0,32227.0,32849.0,33073.0,18865.0,31648.0,23000.0,17158.0,31157.0,33500.0,19609.0,32199.0,32219.0,23244.0,17449.0,32419.0,32572.0,32902.0,32312.0,33095.0,24605.0,19296.0,32130.0,33091.0,33067.0,32632.0,33444.0,24145.0,17693.0,32527.0,32724.0,33136.0
샛강,12791.0,13781.0,5228.0,13034.0,13208.0,22338.0,4240.0,12290.0,5333.0,12683.0,12661.0,12770.0,7045.0,4452.0,12776.0,13132.0,12947.0,12833.0,13002.0,6548.0,4719.0,12561.0,12843.0,12561.0,12419.0,12734.0,6910.0,4241.0,12358.0,12424.0,12392.0,12794.0,12510.0,12825.0,4711.0,11837.0,25521.0,4262.0,11757.0,13102.0,5183.0,12405.0,12874.0,6962.0,4550.0,12953.0,12609.0,12668.0,12431.0,12941.0,7287.0,4403.0,12464.0,12606.0,12620.0,12807.0,13210.0,7514.0,4559.0,12914.0,12682.0,12573.0
서강대,4982.0,5413.0,3385.0,5323.0,5113.0,3967.0,3180.0,5101.0,3343.0,5360.0,5155.0,5347.0,4227.0,3225.0,5091.0,5091.0,5244.0,5252.0,5240.0,4492.0,3278.0,4950.0,4849.0,5245.0,5113.0,4895.0,4528.0,3051.0,5136.0,5107.0,5332.0,5492.0,5618.0,5844.0,3448.0,5697.0,4835.0,3364.0,5259.0,5708.0,3491.0,5511.0,5452.0,4168.0,3256.0,5415.0,5577.0,5598.0,5560.0,5567.0,4583.0,3448.0,5327.0,5497.0,5392.0,5424.0,5871.0,4659.0,3660.0,5649.0,5669.0,5760.0
서대문,44477.0,45896.0,15910.0,46326.0,45739.0,18730.0,13970.0,41913.0,15397.0,45431.0,45068.0,46073.0,20561.0,19281.0,44476.0,46068.0,45549.0,46508.0,46081.0,22183.0,15155.0,44543.0,44602.0,45255.0,45464.0,44056.0,22231.0,14858.0,45147.0,46789.0,46352.0,46486.0,47734.0,48411.0,45081.0,43582.0,22292.0,14636.0,46136.0,48094.0,26464.0,46167.0,45347.0,21163.0,17414.0,45782.0,46945.0,46158.0,46522.0,47042.0,23879.0,15677.0,45278.0,48028.0,46640.0,46462.0,48265.0,24223.0,14174.0,46539.0,48238.0,47851.0
서빙고,4672.0,4755.0,2786.0,4893.0,4349.0,3519.0,5522.0,4404.0,2812.0,4681.0,4532.0,4558.0,4031.0,4952.0,4392.0,4369.0,4519.0,4941.0,4547.0,3273.0,4865.0,4349.0,4316.0,5311.0,5281.0,4982.0,3632.0,4295.0,4744.0,4629.0,4662.0,4312.0,4612.0,4779.0,2808.0,4525.0,4512.0,5646.0,4351.0,4874.0,3298.0,4505.0,4490.0,3595.0,4813.0,4441.0,4627.0,5199.0,5011.0,5098.0,3462.0,4784.0,4312.0,4461.0,4574.0,4423.0,4732.0,3642.0,5038.0,4268.0,4602.0,4544.0
서울대입구,117548.0,123188.0,80570.0,119716.0,120037.0,86416.0,72891.0,117426.0,78397.0,121222.0,120987.0,124710.0,100051.0,72723.0,114449.0,120019.0,119728.0,121704.0,125546.0,100161.0,77865.0,116403.0,115892.0,120005.0,120423.0,121132.0,101762.0,67617.0,116881.0,118766.0,121748.0,116385.0,116708.0,118641.0,73442.0,116625.0,95970.0,68981.0,110680.0,122023.0,78861.0,116899.0,120436.0,97253.0,69166.0,115094.0,113946.0,116093.0,116322.0,120534.0,97176.0,68985.0,114162.0,115600.0,116232.0,116481.0,122138.0,100703.0,72262.0,115760.0,117803.0,118839.0
서울숲,17248.0,18486.0,15865.0,18353.0,17050.0,14559.0,14459.0,17222.0,19415.0,17921.0,17875.0,19056.0,17844.0,14072.0,17292.0,19061.0,18807.0,19655.0,19416.0,18993.0,14689.0,17519.0,17178.0,18723.0,18940.0,17941.0,19490.0,10329.0,17821.0,18630.0,19421.0,19519.0,20550.0,19849.0,14429.0,20816.0,21154.0,12813.0,17863.0,22016.0,18443.0,20483.0,21688.0,21142.0,13799.0,19868.0,21751.0,20995.0,21420.0,23126.0,22948.0,15456.0,19920.0,21786.0,21287.0,21674.0,22878.0,22520.0,15255.0,20977.0,21431.0,22376.0
서울역,152129.0,164638.0,102089.0,165304.0,186814.0,138501.0,119905.0,164213.0,109690.0,159404.0,164706.0,193183.0,167223.0,124427.0,164938.0,162648.0,163885.0,174869.0,194738.0,169543.0,127708.0,164789.0,162183.0,163403.0,171186.0,195510.0,179680.0,126875.0,166266.0,162763.0,163995.0,162103.0,156424.0,176192.0,154797.0,180054.0,162749.0,125487.0,162677.0,175727.0,129886.0,167826.0,183143.0,154563.0,110384.0,164308.0,161693.0,165067.0,168169.0,189664.0,170462.0,124177.0,168199.0,166368.0,167321.0,172683.0,207181.0,178021.0,136913.0,173746.0,170025.0,170806.0
서초,52726.0,54747.0,18381.0,54639.0,54208.0,29449.0,34605.0,47925.0,18351.0,55925.0,54482.0,54467.0,35950.0,33397.0,52712.0,55911.0,57031.0,55273.0,56240.0,35578.0,33067.0,54080.0,55808.0,55569.0,55807.0,54620.0,37517.0,32366.0,53577.0,53949.0,57228.0,53076.0,54594.0,55809.0,17551.0,48536.0,167580.0,33090.0,52026.0,55777.0,18534.0,53591.0,54184.0,122724.0,31592.0,54256.0,54239.0,54863.0,53987.0,54044.0,41964.0,32019.0,53489.0,54765.0,58701.0,54443.0,55038.0,41979.0,34240.0,52899.0,53643.0,55381.0
석계,55719.0,57177.0,36991.0,56408.0,54586.0,39478.0,33083.0,55211.0,36637.0,56097.0,56655.0,57439.0,45522.0,34171.0,55492.0,56618.0,56325.0,57615.0,57017.0,45442.0,33724.0,55597.0,54974.0,56477.0,56951.0,55666.0,46912.0,30858.0,55501.0,56806.0,57414.0,55849.0,56390.0,56040.0,37205.0,53769.0,44149.0,32585.0,52788.0,57257.0,38230.0,55580.0,56608.0,44568.0,31798.0,54686.0,55955.0,55777.0,55588.0,55260.0,44948.0,33163.0,54870.0,55513.0,55705.0,55644.0,57713.0,46028.0,33327.0,55194.0,55701.0,56412.0
석촌,21652.0,22704.0,12580.0,22212.0,22945.0,13813.0,11861.0,21082.0,12581.0,22371.0,22835.0,23694.0,16527.0,12556.0,21849.0,22410.0,22409.0,22957.0,23508.0,16500.0,11742.0,21974.0,21917.0,22543.0,22808.0,22455.0,16639.0,11476.0,22343.0,22575.0,22553.0,33599.0,33968.0,34486.0,20325.0,33687.0,27089.0,18943.0,31865.0,35186.0,22071.0,34148.0,35504.0,27477.0,20012.0,34171.0,34673.0,34781.0,34177.0,35603.0,28285.0,19871.0,33610.0,33988.0,34628.0,34741.0,36392.0,28188.0,20812.0,34573.0,35025.0,34856.0
선릉,161551.0,165991.0,54929.0,165459.0,162960.0,74526.0,41204.0,151929.0,48757.0,164509.0,165101.0,165296.0,82425.0,45853.0,161201.0,164351.0,163033.0,168033.0,161648.0,79432.0,45606.0,161543.0,159734.0,164610.0,165765.0,161451.0,81656.0,40082.0,160727.0,163845.0,163040.0,167479.0,168809.0,171372.0,53898.0,150327.0,82074.0,41801.0,160608.0,168763.0,56221.0,166507.0,166988.0,82818.0,42554.0,165766.0,169263.0,167660.0,168011.0,164555.0,84786.0,44546.0,165328.0,168114.0,167796.0,167128.0,168351.0,89716.0,46184.0,166040.0,170580.0,168499.0
선유도,16774.0,17385.0,7305.0,17060.0,17339.0,9209.0,6446.0,14794.0,6576.0,17103.0,17035.0,17072.0,8303.0,6553.0,16798.0,17609.0,16772.0,17173.0,17166.0,9166.0,6194.0,16481.0,16591.0,16928.0,16900.0,16915.0,8851.0,5856.0,16910.0,16960.0,16953.0,16163.0,16463.0,17443.0,7234.0,14412.0,10504.0,6380.0,15558.0,16726.0,7658.0,16210.0,16845.0,8693.0,6378.0,16479.0,16916.0,16223.0,16234.0,17086.0,9361.0,6453.0,16828.0,16428.0,16448.0,16509.0,17364.0,9468.0,6785.0,16720.0,16735.0,16435.0
선정릉,36120.0,37019.0,13775.0,37515.0,37285.0,20084.0,11424.0,33721.0,13171.0,37525.0,37279.0,38236.0,23028.0,14303.0,36239.0,37003.0,37569.0,37947.0,38132.0,21522.0,12942.0,35951.0,35948.0,37057.0,37285.0,37119.0,21783.0,12896.0,36059.0,36942.0,36699.0,40954.0,41636.0,41950.0,16077.0,37137.0,23575.0,13529.0,39618.0,42154.0,16795.0,40861.0,41773.0,24262.0,14853.0,40969.0,41858.0,41310.0,41554.0,42287.0,24525.0,15385.0,41135.0,42795.0,41899.0,42217.0,42843.0,25136.0,16557.0,41895.0,42658.0,42117.0
성수,70039.0,71831.0,29786.0,72140.0,72203.0,33064.0,25310.0,65665.0,28758.0,71960.0,72181.0,74439.0,37916.0,23574.0,71480.0,72159.0,72432.0,73492.0,74155.0,38265.0,25101.0,71132.0,71333.0,72810.0,71856.0,73341.0,46679.0,24319.0,70974.0,71058.0,72574.0,73561.0,74343.0,75472.0,32622.0,68611.0,36468.0,23176.0,71855.0,76305.0,33147.0,74363.0,78279.0,38899.0,26226.0,74473.0,77406.0,77144.0,75653.0,77848.0,39443.0,25113.0,73745.0,75193.0,75994.0,77646.0,80356.0,44532.0,28496.0,74614.0,75464.0,76538.0
성신여대입구,54001.0,56185.0,40660.0,54959.0,56526.0,43662.0,44564.0,55339.0,39181.0,55067.0,52072.0,56782.0,45902.0,34254.0,53282.0,55045.0,54652.0,55687.0,57430.0,45399.0,32761.0,52190.0,53737.0,53902.0,54551.0,55363.0,49463.0,32232.0,53633.0,54658.0,54811.0,53553.0,54376.0,57220.0,40501.0,54815.0,44971.0,32398.0,50760.0,56898.0,39808.0,53335.0,54262.0,45895.0,35088.0,51613.0,52860.0,53068.0,52653.0,55259.0,45357.0,32448.0,50720.0,52795.0,53463.0,53182.0,58110.0,46564.0,33985.0,53314.0,53629.0,54745.0
송정,20649.0,21600.0,13259.0,21336.0,20435.0,14890.0,13045.0,20837.0,13528.0,21225.0,21172.0,21514.0,17255.0,13218.0,21119.0,20998.0,21484.0,21585.0,22446.0,18025.0,13010.0,20561.0,20380.0,21082.0,20963.0,20471.0,17622.0,12110.0,20716.0,20992.0,20905.0,17968.0,17662.0,17542.0,11569.0,17497.0,14313.0,10502.0,16691.0,18266.0,12167.0,17408.0,17820.0,14204.0,10621.0,17570.0,17723.0,17204.0,17478.0,17710.0,14660.0,11168.0,16969.0,17267.0,16885.0,16852.0,17874.0,14438.0,10677.0,17157.0,17125.0,17323.0
송파,12732.0,12848.0,7406.0,12999.0,13478.0,7643.0,6048.0,12551.0,7445.0,13190.0,13009.0,13438.0,9020.0,6617.0,12794.0,12971.0,13100.0,13166.0,13447.0,9115.0,6032.0,12854.0,12694.0,13208.0,13157.0,12611.0,9105.0,5799.0,12672.0,12832.0,13098.0,22141.0,22008.0,23188.0,12577.0,20452.0,14610.0,11107.0,21688.0,22367.0,13100.0,22099.0,22543.0,15717.0,12030.0,22233.0,21978.0,22290.0,21977.0,22586.0,15936.0,11275.0,21694.0,21641.0,21928.0,22057.0,22843.0,16230.0,11367.0,21622.0,22141.0,22218.0
수락산,30128.0,30654.0,22618.0,30781.0,29959.0,20936.0,21778.0,29867.0,21797.0,30445.0,30643.0,31242.0,26437.0,22243.0,30146.0,30877.0,30569.0,31067.0,31014.0,27290.0,21811.0,30456.0,29608.0,30765.0,31086.0,29949.0,28133.0,17960.0,30164.0,30825.0,30687.0,29874.0,29801.0,30957.0,18716.0,29220.0,24665.0,20566.0,28040.0,30614.0,21327.0,30006.0,30491.0,25650.0,20997.0,29679.0,30062.0,29884.0,29870.0,30850.0,26328.0,20590.0,29577.0,30112.0,30395.0,30164.0,31311.0,26631.0,20879.0,29809.0,30120.0,30375.0
수서,70308.0,73563.0,41584.0,75251.0,79870.0,53573.0,45033.0,69722.0,43550.0,73540.0,74353.0,81639.0,61493.0,47527.0,73004.0,72972.0,74260.0,76988.0,82540.0,60645.0,45890.0,72158.0,71710.0,74539.0,75334.0,80565.0,62752.0,44280.0,74629.0,73948.0,73368.0,73666.0,73440.0,77051.0,45001.0,74617.0,62249.0,47459.0,71908.0,76683.0,47305.0,74561.0,81860.0,65600.0,48191.0,74796.0,73499.0,74439.0,75326.0,81670.0,65938.0,48621.0,73682.0,73993.0,74055.0,75284.0,82570.0,64615.0,50335.0,74735.0,75413.0,74844.0
수유(강북구청),85073.0,88660.0,58450.0,86418.0,85711.0,63378.0,53157.0,85691.0,56788.0,87403.0,86011.0,89945.0,70433.0,53759.0,84337.0,86084.0,86872.0,87530.0,90144.0,71222.0,54399.0,85196.0,85206.0,87438.0,87825.0,87741.0,74070.0,50266.0,84214.0,86509.0,87492.0,84920.0,85685.0,87085.0,56734.0,86830.0,67981.0,51167.0,79816.0,88308.0,58539.0,85488.0,87705.0,67042.0,51104.0,83844.0,84239.0,84250.0,84055.0,87506.0,68993.0,51220.0,82670.0,83981.0,84965.0,84723.0,89864.0,70575.0,53045.0,84776.0,85294.0,86504.0
숙대입구,39503.0,41749.0,20274.0,41411.0,38666.0,25513.0,22900.0,38232.0,19508.0,40596.0,40927.0,39677.0,30727.0,22636.0,39254.0,40215.0,40713.0,41066.0,39431.0,29575.0,22931.0,38566.0,38983.0,39784.0,39253.0,37946.0,30200.0,21601.0,37807.0,40558.0,41040.0,38649.0,39218.0,40242.0,21492.0,36453.0,26676.0,20976.0,36764.0,40228.0,21000.0,39359.0,38017.0,28100.0,22167.0,37716.0,38788.0,38533.0,38996.0,37280.0,27684.0,22093.0,37532.0,38178.0,37358.0,38406.0,37676.0,28772.0,22818.0,38614.0,39734.0,39485.0
숭실대입구,41532.0,41690.0,21792.0,39394.0,38142.0,22856.0,17351.0,39168.0,20539.0,40717.0,39477.0,38895.0,26531.0,17350.0,40035.0,40221.0,40178.0,39631.0,38354.0,25992.0,18698.0,39660.0,38963.0,39599.0,38801.0,37289.0,29085.0,17729.0,39391.0,40044.0,39907.0,40240.0,40381.0,40806.0,19595.0,36155.0,25161.0,16294.0,38765.0,41909.0,20456.0,38892.0,38282.0,25126.0,16978.0,39448.0,39922.0,39382.0,38254.0,37855.0,24957.0,17435.0,38463.0,38631.0,38572.0,38003.0,38223.0,25269.0,17939.0,39427.0,39629.0,39936.0
시청,113089.0,121277.0,53190.0,124542.0,123336.0,58580.0,51890.0,110300.0,52403.0,118562.0,122320.0,128906.0,83500.0,55952.0,116788.0,122207.0,121535.0,140291.0,125107.0,81124.0,50163.0,116148.0,121171.0,123356.0,126818.0,123736.0,100496.0,52379.0,119411.0,124825.0,127085.0,117835.0,134271.0,124509.0,211605.0,119959.0,68949.0,47215.0,113795.0,123516.0,146979.0,121803.0,123486.0,71460.0,52826.0,116488.0,122940.0,120922.0,121364.0,123890.0,99383.0,46732.0,117819.0,122937.0,123857.0,124617.0,164156.0,95487.0,50785.0,121497.0,129091.0,129463.0
신금호,15006.0,15337.0,8691.0,15564.0,15250.0,9698.0,7871.0,13961.0,8528.0,15711.0,15702.0,15773.0,10928.0,8185.0,15190.0,15649.0,15844.0,16178.0,16224.0,11121.0,8110.0,15347.0,15118.0,15805.0,15801.0,15408.0,11044.0,7673.0,15254.0,15011.0,15567.0,15493.0,15586.0,15820.0,9023.0,14956.0,10826.0,7704.0,14947.0,15884.0,9324.0,15869.0,15933.0,10403.0,8211.0,15312.0,15562.0,15576.0,15538.0,15951.0,11008.0,7930.0,15207.0,15937.0,15576.0,15190.0,16258.0,11173.0,7982.0,15577.0,15650.0,15764.0
신길,29761.0,30481.0,17718.0,30072.0,29450.0,22554.0,16402.0,29321.0,17574.0,30253.0,30249.0,30854.0,21789.0,16611.0,30112.0,30742.0,30524.0,31082.0,30927.0,22028.0,16983.0,30491.0,30217.0,30953.0,30757.0,30378.0,22977.0,16094.0,30564.0,30534.0,30555.0,29443.0,29484.0,29462.0,18211.0,27772.0,26841.0,15827.0,28102.0,30159.0,19755.0,29428.0,29997.0,21028.0,16526.0,29776.0,29910.0,29994.0,29674.0,29999.0,22067.0,16777.0,29664.0,29789.0,30356.0,29844.0,31521.0,23138.0,16634.0,30516.0,30518.0,30163.0
신논현,62365.0,69660.0,35906.0,66268.0,71915.0,54776.0,32642.0,65522.0,34950.0,65368.0,66017.0,74346.0,57711.0,34130.0,64099.0,65044.0,65392.0,66996.0,74164.0,56401.0,33092.0,62613.0,63350.0,65496.0,66846.0,72431.0,57433.0,32537.0,63055.0,64924.0,64350.0,72703.0,73926.0,78775.0,42170.0,77979.0,68866.0,35986.0,66896.0,79259.0,41443.0,72615.0,82050.0,65031.0,38024.0,71065.0,72289.0,72807.0,73880.0,82578.0,66738.0,38639.0,71631.0,74360.0,73956.0,76038.0,87622.0,74322.0,48213.0,77920.0,79078.0,75816.0
신답,3954.0,3938.0,2247.0,3974.0,4042.0,2536.0,2032.0,3828.0,2121.0,3965.0,3893.0,4171.0,3107.0,2171.0,3916.0,4048.0,4147.0,4095.0,4115.0,2834.0,2013.0,3938.0,3917.0,4075.0,4075.0,4054.0,2815.0,1905.0,3932.0,3997.0,4062.0,4009.0,4089.0,3979.0,2089.0,3725.0,2742.0,2021.0,3862.0,3865.0,2172.0,4044.0,3996.0,2844.0,1999.0,3978.0,3986.0,4025.0,3926.0,4126.0,2750.0,1976.0,4054.0,4038.0,4079.0,3969.0,4199.0,2894.0,2082.0,4111.0,4103.0,3984.0
신당,53859.0,57057.0,39513.0,55644.0,56812.0,39975.0,33653.0,55798.0,38528.0,56849.0,56404.0,58422.0,44757.0,33305.0,55266.0,56675.0,56493.0,58406.0,58687.0,45096.0,33363.0,54763.0,56091.0,57390.0,57392.0,58404.0,46723.0,31397.0,55707.0,56996.0,56363.0,54639.0,55124.0,56274.0,38594.0,56004.0,42833.0,31184.0,52870.0,58125.0,39297.0,56026.0,58125.0,43208.0,34035.0,54291.0,55644.0,56031.0,55980.0,56831.0,43680.0,32755.0,54620.0,55814.0,55647.0,56132.0,57270.0,44168.0,32280.0,55458.0,55979.0,55655.0
신대방,62634.0,64787.0,42832.0,64288.0,63186.0,45234.0,42880.0,62494.0,42353.0,64561.0,64640.0,65099.0,52238.0,42041.0,63121.0,64566.0,65390.0,65119.0,64823.0,52964.0,42056.0,63753.0,63529.0,64901.0,64696.0,63140.0,52207.0,40562.0,63106.0,63813.0,64220.0,64286.0,64620.0,63714.0,42463.0,62415.0,50651.0,41599.0,60635.0,65490.0,44158.0,64151.0,65247.0,51168.0,40348.0,63476.0,64148.0,64158.0,64229.0,65012.0,52357.0,41679.0,63558.0,64641.0,64844.0,65221.0,65487.0,51928.0,42034.0,63939.0,64537.0,64742.0
신대방삼거리,38427.0,39025.0,21512.0,38810.0,38258.0,25410.0,20429.0,36819.0,21588.0,38861.0,38513.0,39165.0,28238.0,19650.0,37624.0,38833.0,38589.0,38633.0,39116.0,28556.0,21606.0,38277.0,38181.0,38290.0,38224.0,38450.0,28240.0,19942.0,38393.0,38930.0,39032.0,38918.0,39740.0,38970.0,21023.0,37338.0,27388.0,19179.0,37910.0,39618.0,21580.0,38744.0,39199.0,27773.0,19732.0,38712.0,38516.0,39290.0,38759.0,39688.0,28503.0,21085.0,38346.0,38997.0,39044.0,38725.0,40008.0,28622.0,21232.0,38985.0,39265.0,39420.0
신도림,134830.0,143522.0,97706.0,138834.0,140285.0,125491.0,96466.0,137932.0,95928.0,137176.0,138768.0,146410.0,140146.0,96969.0,137096.0,136899.0,138921.0,141945.0,145227.0,138179.0,98276.0,132402.0,135503.0,138388.0,140043.0,144860.0,141032.0,94576.0,134892.0,137232.0,139903.0,135116.0,137980.0,141696.0,96701.0,138213.0,134437.0,94769.0,128326.0,143599.0,99002.0,137532.0,146769.0,138153.0,94666.0,130905.0,139321.0,139119.0,139466.0,142717.0,136766.0,93657.0,133037.0,133686.0,138054.0,137911.0,148339.0,140776.0,99663.0,134759.0,138260.0,139922.0
신림,148451.0,156859.0,106099.0,153474.0,154056.0,118429.0,100775.0,152499.0,101536.0,153553.0,155226.0,160939.0,133869.0,101082.0,148568.0,153454.0,153715.0,157842.0,160282.0,132200.0,102527.0,148797.0,148865.0,153434.0,154562.0,155984.0,136232.0,97746.0,148957.0,152006.0,155071.0,149072.0,151036.0,154716.0,102509.0,151358.0,129331.0,98009.0,143392.0,158035.0,105721.0,151877.0,156731.0,129864.0,98046.0,147736.0,150959.0,151153.0,152392.0,156786.0,131538.0,99943.0,147447.0,150431.0,150650.0,152761.0,159665.0,135019.0,103288.0,148486.0,150741.0,153858.0
신목동,8945.0,9684.0,5010.0,9373.0,9110.0,5522.0,4507.0,8289.0,4970.0,9541.0,9383.0,9582.0,6535.0,4662.0,9176.0,9632.0,9429.0,9526.0,10880.0,6137.0,4478.0,9025.0,9120.0,9574.0,9302.0,9126.0,6225.0,3775.0,9109.0,9267.0,9258.0,9127.0,9360.0,9109.0,4771.0,8479.0,6492.0,4480.0,8225.0,9173.0,5247.0,9077.0,9111.0,6627.0,4952.0,9128.0,9162.0,9222.0,9180.0,10876.0,6522.0,4616.0,9101.0,9403.0,9134.0,9189.0,9462.0,6321.0,4645.0,8970.0,9328.0,9220.0
신반포,7423.0,7756.0,4765.0,8592.0,7931.0,6725.0,5005.0,7633.0,4527.0,7793.0,8053.0,7930.0,6727.0,4779.0,7517.0,7631.0,7917.0,8284.0,7944.0,7048.0,4440.0,7308.0,7215.0,7719.0,8096.0,7914.0,5966.0,4236.0,7271.0,7450.0,7523.0,7205.0,7078.0,7199.0,4963.0,7572.0,9164.0,5491.0,6416.0,7669.0,5176.0,7923.0,7890.0,7606.0,5277.0,6995.0,7395.0,7155.0,7875.0,7793.0,7297.0,5006.0,7061.0,6986.0,7190.0,7884.0,7996.0,7295.0,4905.0,6830.0,7503.0,7264.0
신방화,17566.0,17728.0,10143.0,17731.0,17700.0,12052.0,9976.0,17235.0,9708.0,17694.0,18013.0,18097.0,12298.0,9652.0,17559.0,17715.0,17395.0,17922.0,17712.0,12442.0,9748.0,17393.0,17502.0,17594.0,17678.0,17476.0,12850.0,8983.0,17374.0,17474.0,17663.0,16300.0,16242.0,16434.0,9027.0,15638.0,11807.0,8484.0,15494.0,15725.0,9523.0,16105.0,16451.0,11322.0,8839.0,16186.0,16292.0,15930.0,16288.0,16580.0,11683.0,8734.0,15968.0,16064.0,16206.0,15960.0,16566.0,11608.0,8724.0,15904.0,16195.0,15980.0
신사,71544.0,78029.0,47206.0,76840.0,79692.0,59874.0,40156.0,73638.0,43174.0,72526.0,73948.0,82489.0,70914.0,42142.0,72724.0,72084.0,73427.0,75320.0,82336.0,70743.0,41859.0,70468.0,70044.0,73468.0,74999.0,81426.0,75004.0,40995.0,71898.0,73044.0,73146.0,72315.0,74996.0,78310.0,49512.0,81141.0,73012.0,40434.0,69137.0,78197.0,47061.0,73369.0,79679.0,70103.0,41221.0,71084.0,72245.0,70768.0,71735.0,78503.0,68475.0,39726.0,70785.0,72671.0,71256.0,73764.0,87914.0,76775.0,46952.0,75638.0,75321.0,74090.0
신설동,45497.0,46399.0,28051.0,46202.0,47644.0,32588.0,31183.0,44197.0,25215.0,45434.0,45812.0,48243.0,38085.0,30730.0,45708.0,45774.0,46411.0,46710.0,47719.0,39400.0,30569.0,45018.0,44047.0,45732.0,46224.0,46530.0,39609.0,28996.0,45497.0,44775.0,45918.0,44705.0,44549.0,44927.0,28425.0,45174.0,34829.0,29543.0,42425.0,45194.0,28234.0,44570.0,46359.0,34584.0,28352.0,44243.0,44721.0,45485.0,44444.0,46230.0,37175.0,29698.0,44596.0,44401.0,44800.0,45007.0,48530.0,37589.0,30564.0,45589.0,45392.0,46169.0
신용산,35199.0,36914.0,20050.0,37385.0,39127.0,31675.0,18915.0,33996.0,19217.0,36538.0,36834.0,40085.0,27892.0,19135.0,36518.0,36738.0,36633.0,38628.0,40044.0,27255.0,19584.0,36282.0,36398.0,37207.0,37928.0,40601.0,29625.0,19629.0,35553.0,37799.0,38015.0,38580.0,37601.0,41530.0,22129.0,37526.0,37631.0,19448.0,37748.0,40380.0,21308.0,39459.0,41001.0,26649.0,18557.0,38259.0,39078.0,38139.0,39130.0,41813.0,27283.0,19202.0,37919.0,39433.0,39049.0,39605.0,42537.0,27770.0,20350.0,39026.0,40505.0,40543.0
신이문,20416.0,20943.0,14409.0,20858.0,20332.0,14730.0,12655.0,20188.0,14226.0,20785.0,20799.0,21339.0,16464.0,12656.0,20500.0,20700.0,20906.0,21258.0,21392.0,16869.0,13031.0,20358.0,20374.0,20715.0,20968.0,20029.0,16807.0,11990.0,20308.0,20613.0,20755.0,20316.0,20365.0,20300.0,14301.0,19768.0,15346.0,11886.0,19325.0,20630.0,14590.0,20425.0,20517.0,15104.0,11872.0,19958.0,20447.0,19987.0,20266.0,20105.0,16078.0,11881.0,19956.0,20222.0,20327.0,20184.0,20806.0,16369.0,12257.0,20187.0,19912.0,20731.0
